"Create_date","OptIn_date","OptOut_date","Email_status"
"06/30/2021 01:13 AM","06/11/2020 08:17 AM",,"OptIn"
"06/04/2020 02:04 AM","10/11/2015 04:40 AM",,"OptIn"
"10/04/2021 02:11 PM","08/06/2021 09:32 AM",,"OptIn"
"05/23/2021 08:54 PM",,,"Unsubscribed"
"10/11/2021 06:46 AM",,,"Unsubscribed"
"09/22/2020 06:14 PM","02/04/2017 08:17 PM",,"OptIn"
"05/28/2021 10:41 PM",,,"OptOut"
"09/16/2021 07:26 PM","05/20/2021 08:18 PM",,"OptIn"
"08/18/2021 06:38 AM",,,"Unsubscribed"
"02/27/2021 07:42 PM","12/26/2018 09:24 AM",,"Hard Bounce"
"06/02/2021 09:50 PM","02/13/2020 10:24 PM",,"Hard Bounce"
"03/31/2021 08:36 PM","05/14/2019 11:33 PM",,"OptIn"
"05/31/2020 04:52 PM",,,"OptOut"
"04/20/2021 10:31 AM","08/08/2019 09:01 AM",,"OptIn"
"01/07/2021 11:14 AM","05/16/2018 11:10 AM",,"OptIn"
"05/16/2020 12:34 AM","07/20/2015 01:17 AM",,"OptIn"
"07/03/2020 11:45 PM","02/18/2016 01:46 PM",,"OptIn"
"03/23/2020 10:28 PM","11/30/2014 03:48 PM",,"OptIn"
"08/23/2021 01:03 PM","02/03/2021 11:17 PM",,"OptIn"
"08/02/2021 01:03 AM","11/02/2020 04:48 AM",,"Hard Bounce"
"10/12/2021 08:58 AM","09/09/2021 08:08 AM",,"OptIn"
"02/09/2020 03:52 AM","05/23/2014 06:45 PM",,"Hard Bounce"
"10/21/2021 08:41 PM",,"10/21/2021 08:41 PM","Unsubscribed"
"07/16/2021 01:06 AM","08/20/2020 02:36 AM",,"OptIn"
"10/19/2021 12:03 AM","10/08/2021 06:00 AM",,"OptIn"
"11/30/2020 12:59 AM","11/29/2017 07:53 PM",,"OptIn"
"11/20/2020 11:40 PM",,,"OptIn"
"08/28/2020 07:40 AM","10/16/2016 10:19 PM",,"OptIn"
"08/01/2021 11:09 AM","10/30/2020 04:10 PM",,"Hard Bounce"
"10/13/2021 04:25 AM","09/12/2021 08:59 PM",,"OptIn"
"05/25/2021 07:39 AM","01/07/2020 11:09 AM",,"OptIn"
"09/27/2020 01:19 PM",,,"OptOut"
"09/29/2021 07:57 PM",,,"Unsubscribed"
"12/01/2020 01:13 AM",,,"Unsubscribed"
"08/06/2021 01:30 AM","11/19/2020 05:30 PM",,"OptIn"
"06/24/2020 11:15 AM","01/08/2016 01:13 AM",,"Hard Bounce"
"05/21/2021 02:32 PM","12/22/2019 06:28 AM",,"OptIn"
"04/04/2021 10:44 PM","06/01/2019 07:34 PM","04/04/2021 10:44 PM","OptOut"
"01/30/2020 11:26 AM","04/11/2014 12:59 PM",,"OptIn"
"06/12/2021 08:59 AM","03/26/2020 05:05 AM",,"OptIn"
"08/17/2021 01:43 PM",,,"OptOut"
"02/22/2020 10:37 AM","07/20/2014 04:54 PM",,"OptIn"
"06/18/2021 11:37 PM","04/24/2020 01:56 AM",,"OptIn"
"04/03/2021 11:08 AM","05/26/2019 08:19 AM","04/03/2021 11:08 AM","Unsubscribed"
"04/26/2021 01:38 PM","09/04/2019 02:42 AM",,"OptIn"
"09/23/2020 09:30 PM","02/09/2017 07:12 PM",,"OptIn"
"07/16/2020 08:19 AM","04/12/2016 12:11 PM",,"OptIn"
"04/27/2021 05:08 AM",,,"OptOut"
"04/21/2021 03:40 PM","08/13/2019 04:09 PM",,"OptIn"
"08/12/2021 12:17 PM","12/17/2020 08:31 PM",,"OptIn"
"06/18/2021 01:46 PM",,,"OptOut"
"09/27/2020 07:59 AM","02/24/2017 06:57 PM",,"OptIn"
"10/03/2020 12:43 AM","03/21/2017 03:16 PM",,"OptIn"
"05/04/2021 03:16 AM","10/07/2019 02:52 AM",,"OptIn"
"09/15/2021 12:47 PM",,,"Unsubscribed"
"03/18/2021 01:01 AM","03/15/2019 08:43 PM",,"OptIn"
"07/17/2021 01:25 AM",,,"Unsubscribed"
"05/31/2021 09:31 PM",,,"OptOut"
"03/06/2021 06:27 PM","01/25/2019 04:43 PM",,"Hard Bounce"
"06/01/2021 12:16 AM",,,"OptOut"
"02/07/2020 12:01 AM","05/14/2014 08:35 AM",,"OptIn"
"10/23/2020 06:52 AM","06/18/2017 12:35 AM",,"OptIn"
"07/21/2021 07:20 AM","09/12/2020 01:07 AM",,"OptIn"
"08/05/2021 02:03 AM",,,"OptOut"
"09/17/2020 01:25 PM","01/13/2017 03:51 AM",,"OptIn"
"06/13/2020 11:37 PM","11/23/2015 07:43 AM","06/13/2020 11:37 PM","Unsubscribed"
"11/07/2020 10:24 PM","08/25/2017 10:48 AM",,"OptIn"
"10/03/2021 06:59 PM","08/02/2021 09:47 PM",,"OptIn"
"03/21/2021 10:52 AM","03/30/2019 05:44 PM",,"OptIn"
"09/29/2021 03:22 PM",,,"Unsubscribed"
"06/16/2021 08:21 PM",,,"Unsubscribed"
"02/07/2021 05:46 PM","09/29/2018 08:31 PM",,"OptIn"
"03/04/2021 07:16 PM","01/17/2019 02:54 AM",,"OptIn"
"01/26/2021 04:14 AM",,,"Unsubscribed"
"02/22/2021 12:08 AM","12/01/2018 12:45 AM","02/22/2021 12:08 AM","OptOut"
"12/14/2020 03:29 PM","02/01/2018 12:32 PM",,"OptIn"
"06/05/2021 12:25 AM","02/23/2020 02:58 AM",,"OptIn"
"05/14/2021 05:32 PM","11/22/2019 06:49 AM",,"OptIn"
"02/28/2021 12:36 AM",,,"Unsubscribed"
"01/23/2020 06:59 AM","03/11/2014 03:55 AM",,"OptIn"
"02/18/2021 12:09 AM","11/13/2018 02:06 PM",,"OptIn"
"09/10/2020 11:33 AM","12/13/2016 07:03 AM","09/10/2020 11:33 AM","Unsubscribed"
"04/16/2021 03:48 PM","07/22/2019 09:22 PM",,"OptIn"
"03/26/2020 03:54 AM","12/10/2014 08:53 AM",,"OptIn"
"09/27/2020 08:55 AM",,,"Unsubscribed"
"03/24/2021 02:28 PM",,,"Unsubscribed"
"09/09/2021 05:10 PM","04/19/2021 09:40 PM",,"OptIn"
"12/18/2020 04:08 AM","02/16/2018 09:41 PM",,"OptIn"
"05/16/2020 02:24 PM","07/22/2015 01:38 PM",,"OptIn"
"07/10/2021 02:50 AM","07/25/2020 06:04 AM",,"OptIn"
"07/22/2021 12:20 PM","09/17/2020 07:38 AM",,"OptIn"
"10/01/2020 12:50 PM",,"10/01/2020 12:50 PM","Unsubscribed"
"03/15/2021 03:49 PM","03/05/2019 11:18 AM",,"OptIn"
"07/08/2021 09:26 PM","07/19/2020 09:52 PM",,"OptIn"
"08/13/2021 04:38 AM","12/20/2020 07:51 PM",,"OptIn"
"07/18/2021 04:36 AM","08/29/2020 11:09 AM","07/18/2021 04:36 AM","Unsubscribed"
"06/15/2021 12:57 AM",,,"Unsubscribed"
"10/09/2021 04:37 AM",,,"Unsubscribed"
"07/25/2021 10:18 AM",,,"Unsubscribed"
"05/03/2021 11:55 PM",,,"OptOut"
"11/04/2020 07:28 PM","08/11/2017 08:00 PM",,"OptIn"
"12/24/2020 11:50 AM",,,"OptOut"
"02/25/2020 01:44 PM","08/03/2014 08:34 AM",,"OptIn"
"05/13/2021 12:49 PM","11/17/2019 01:34 AM",,"OptIn"
"07/20/2021 05:45 PM",,,"OptOut"
"09/14/2021 05:24 AM","05/09/2021 01:44 PM",,"OptIn"
"08/31/2020 01:17 AM","10/28/2016 08:31 PM",,"OptIn"
"07/03/2021 01:22 AM",,,"Unsubscribed"
"07/27/2020 10:04 AM",,,"OptIn"
"09/20/2021 04:09 PM","06/06/2021 04:41 PM",,"Hard Bounce"
"08/07/2020 08:03 PM",,"08/07/2020 08:03 PM","Unsubscribed"
"10/18/2021 05:40 PM",,,"Unsubscribed"
"03/24/2021 03:30 PM",,,"OptOut"
"01/19/2020 03:52 PM",,,"Unsubscribed"
"03/17/2021 03:19 PM","03/14/2019 02:27 AM",,"OptIn"
"09/03/2021 04:28 PM","03/24/2021 01:34 PM",,"Hard Bounce"
"07/10/2021 10:08 AM","07/26/2020 01:55 PM","07/10/2021 10:08 AM","OptOut"
"06/12/2021 08:47 AM","03/26/2020 04:10 AM",,"OptIn"
"08/22/2021 11:47 AM","01/30/2021 09:07 AM",,"OptIn"
"07/22/2020 09:29 AM",,"07/22/2020 09:29 AM","Unsubscribed"
"03/11/2021 06:21 AM",,,"OptOut"
"06/28/2021 01:32 PM","06/04/2020 08:43 PM",,"Hard Bounce"
"09/30/2020 11:37 AM","03/10/2017 12:49 PM",,"OptIn"
"06/26/2021 06:42 AM",,,"OptOut"
"06/25/2020 09:01 PM",,,"OptOut"
"09/13/2021 07:55 PM",,,"Unsubscribed"
"02/24/2021 09:11 PM",,,"OptOut"
"10/04/2021 06:41 AM","08/05/2021 12:47 AM",,"OptIn"
"11/29/2020 11:40 PM","11/29/2017 02:08 PM",,"OptIn"
"08/23/2020 10:55 PM",,,"Unsubscribed"
"05/20/2020 09:20 PM","08/10/2015 06:35 AM",,"OptIn"
"07/10/2021 04:48 PM",,,"OptOut"
"08/23/2021 10:51 PM","02/05/2021 06:01 PM",,"OptIn"
"02/23/2021 06:45 AM","12/06/2018 02:15 PM",,"OptIn"
"08/24/2021 08:19 AM","02/07/2021 11:19 AM",,"OptIn"
"12/15/2020 01:54 AM","02/03/2018 10:00 AM",,"OptIn"
"04/30/2021 10:38 PM","09/23/2019 04:37 AM",,"OptIn"
"08/15/2021 10:20 PM","01/01/2021 06:25 PM",,"OptIn"
"03/07/2021 06:50 PM","01/30/2019 03:02 AM",,"Hard Bounce"
"08/23/2021 06:06 AM","02/02/2021 04:59 PM","08/23/2021 06:06 AM","Hard Bounce"
"12/23/2020 09:46 PM","03/13/2018 09:59 PM","12/23/2020 09:46 PM","OptOut"
"06/01/2021 10:43 PM","02/09/2020 05:34 PM",,"OptIn"
"10/08/2021 05:53 PM","08/24/2021 12:22 PM",,"OptIn"
"02/23/2021 07:39 PM","12/08/2018 10:32 PM",,"OptIn"
"10/19/2020 03:27 AM",,,"Unsubscribed"
"07/29/2021 02:04 AM","10/15/2020 11:32 PM",,"OptIn"
"10/08/2021 04:02 AM","08/21/2021 11:57 PM","10/08/2021 04:02 AM","Unsubscribed"
"03/25/2021 12:23 PM",,,"OptOut"
"06/14/2021 02:10 AM","04/02/2020 05:39 PM",,"OptIn"
"08/17/2021 04:41 PM","01/09/2021 11:06 AM",,"OptIn"
"10/05/2021 12:03 PM",,,"Unsubscribed"
"02/16/2020 09:14 AM",,,"OptOut"
"10/08/2021 04:53 PM","08/24/2021 08:01 AM","10/08/2021 04:53 PM","Unsubscribed"
"08/01/2021 11:09 PM","11/01/2020 08:29 PM",,"OptIn"
"01/14/2020 12:21 PM","01/31/2014 09:14 PM",,"OptIn"
"01/16/2021 03:58 AM","06/23/2018 09:33 AM",,"OptIn"
"07/13/2021 11:34 PM","08/11/2020 02:31 AM",,"OptIn"
"10/12/2020 04:17 AM",,,"Unsubscribed"
"07/25/2021 09:11 AM",,,"Unsubscribed"
"02/05/2021 08:01 PM","09/21/2018 01:00 PM",,"OptIn"
"01/04/2021 04:50 AM",,,"Unsubscribed"
"11/29/2020 09:00 PM",,,"OptOut"
"08/31/2020 01:09 AM",,,"OptOut"
"03/08/2021 04:33 PM","02/03/2019 01:46 AM",,"OptIn"
"07/08/2020 01:23 AM","03/07/2016 07:36 AM",,"Soft Bounce"
"02/11/2020 02:51 AM",,,"OptOut"
"08/07/2021 08:50 AM","11/25/2020 10:06 AM",,"OptIn"
"02/17/2021 09:22 AM","11/10/2018 09:36 PM",,"OptIn"
"07/17/2021 05:59 PM",,,"OptOut"
"09/21/2020 05:35 PM",,,"Unsubscribed"
"07/03/2021 08:00 AM","06/25/2020 03:56 PM",,"OptIn"
"09/05/2020 03:54 PM",,,"OptOut"
"08/29/2021 10:16 AM","03/01/2021 03:10 PM",,"OptIn"
"05/10/2021 12:56 AM","11/01/2019 07:41 PM","05/10/2021 12:56 AM","Unsubscribed"
"10/17/2020 06:02 PM",,,"OptOut"
"09/14/2021 10:54 PM","05/12/2021 06:05 PM",,"OptIn"
"09/15/2020 04:24 PM","01/04/2017 11:32 PM",,"OptIn"
"03/05/2020 09:40 PM","09/13/2014 01:13 AM",,"OptIn"
"02/21/2021 05:09 AM",,,"OptOut"
"10/17/2021 01:17 PM",,,"Unsubscribed"
"04/04/2021 08:31 PM","06/01/2019 09:54 AM",,"OptIn"
"04/11/2021 10:22 AM","06/30/2019 02:22 AM",,"OptIn"
"07/10/2021 02:20 AM","07/25/2020 03:56 AM","07/10/2021 02:20 AM","Unsubscribed"
"07/14/2021 08:53 PM","08/14/2020 11:30 PM",,"OptIn"
"08/13/2021 01:19 AM","12/20/2020 05:24 AM",,"OptIn"
"10/23/2020 02:07 PM","06/19/2017 08:09 AM",,"OptIn"
"09/03/2021 02:45 AM","03/22/2021 01:44 AM",,"OptIn"
"05/30/2021 09:53 PM",,,"Unsubscribed"
"01/05/2021 03:40 AM","05/06/2018 08:48 AM",,"OptIn"
"07/29/2021 10:30 PM","10/19/2020 04:41 PM",,"OptIn"
"03/02/2021 02:44 PM",,,"Unsubscribed"
"04/09/2021 04:30 PM","06/22/2019 11:46 AM",,"OptIn"
"10/24/2020 07:46 AM","06/22/2017 01:09 PM","10/24/2020 07:46 AM","OptOut"
"10/06/2021 11:04 PM","08/16/2021 05:39 PM",,"OptIn"
"05/13/2021 07:11 PM",,,"Unsubscribed"
"04/21/2021 03:01 AM","08/11/2019 09:00 AM",,"OptIn"
"03/02/2021 07:13 AM","01/06/2019 04:59 AM",,"OptIn"
"03/06/2021 10:17 PM","01/26/2019 09:24 AM",,"OptIn"
"03/31/2021 01:56 PM","05/13/2019 06:31 PM",,"Hard Bounce"
"05/17/2021 02:07 PM","12/04/2019 05:56 PM",,"OptIn"
"09/22/2020 03:32 PM","02/04/2017 08:30 AM",,"OptIn"
"04/24/2021 02:25 PM","08/26/2019 12:44 PM",,"OptIn"
"01/06/2021 05:09 AM","05/10/2018 11:57 PM",,"Hard Bounce"
"04/07/2021 07:24 PM","06/14/2019 07:04 AM",,"OptIn"
"12/27/2020 05:16 AM","03/28/2018 09:46 AM",,"OptIn"
"03/30/2020 12:31 PM","12/29/2014 04:47 AM",,"OptIn"
"10/18/2021 12:36 PM","10/06/2021 04:04 AM",,"OptIn"
"11/21/2020 01:09 PM",,,"OptIn"
"10/05/2021 01:24 AM",,,"Unsubscribed"
"08/24/2020 07:11 AM",,,"OptIn"
"04/22/2021 03:32 AM",,,"OptOut"
"01/19/2021 07:33 AM","07/07/2018 03:12 AM",,"OptIn"
"06/20/2021 11:55 AM","04/30/2020 04:16 PM",,"OptIn"
"07/07/2021 10:36 PM",,,"Unsubscribed"
"07/11/2021 03:53 AM","07/29/2020 07:19 PM",,"OptIn"
"06/14/2021 03:59 AM","04/03/2020 01:36 AM",,"OptIn"
"04/11/2021 11:54 PM","07/02/2019 01:21 PM",,"OptIn"
"08/11/2021 05:57 AM","12/12/2020 08:14 AM",,"OptIn"
"05/25/2021 01:14 PM","01/08/2020 11:27 AM",,"OptIn"
"03/21/2021 02:15 PM",,,"Unsubscribed"
"06/01/2021 05:31 PM",,,"Unsubscribed"
"05/09/2020 03:33 PM","06/22/2015 05:56 AM",,"OptIn"
"01/16/2020 03:49 AM","02/08/2014 01:20 AM","01/16/2020 03:49 AM","Hard Bounce"
"07/22/2020 02:58 PM",,,"OptIn"
"08/12/2021 11:37 AM","12/17/2020 05:37 PM","08/12/2021 11:37 AM","Hard Bounce"
"08/14/2021 11:11 PM",,,"OptOut"
"02/08/2020 03:23 AM","05/19/2014 07:56 AM",,"OptIn"
"02/28/2021 07:34 AM","12/28/2018 01:13 PM",,"OptIn"
"12/31/2020 07:19 PM","04/17/2018 09:40 AM",,"OptIn"
"08/06/2020 11:38 AM",,,"OptOut"
"07/19/2021 09:12 PM",,,"OptOut"
"09/07/2020 12:58 AM",,,"OptOut"
"08/06/2020 09:00 AM",,,"OptIn"
"05/28/2020 09:55 PM",,,"Unsubscribed"
"05/28/2020 02:40 PM","09/12/2015 10:55 PM",,"OptIn"
"07/09/2021 10:56 AM",,,"Unsubscribed"
"06/11/2021 09:19 PM",,,"OptOut"
"07/22/2021 02:21 PM","09/17/2020 04:23 PM",,"OptIn"
"08/21/2021 10:11 PM",,,"OptOut"
"10/05/2021 08:15 PM","08/11/2021 08:38 PM",,"OptIn"
"08/24/2020 05:51 AM",,,"OptIn"
"03/02/2020 10:15 AM","08/28/2014 09:24 PM",,"OptIn"
"07/14/2021 08:28 AM",,,"Unsubscribed"
"04/27/2021 05:10 PM",,,"Unsubscribed"
"12/06/2020 07:25 AM","12/27/2017 04:00 AM","12/06/2020 07:25 AM","Hard Bounce"
"08/27/2020 01:32 AM","10/11/2016 10:53 AM",,"OptIn"
"09/12/2020 03:53 PM",,,"Unsubscribed"
"10/15/2021 12:30 PM",,,"OptOut"
"06/06/2020 06:44 AM","10/20/2015 06:22 PM",,"OptIn"
"03/09/2020 01:19 AM","09/26/2014 07:09 PM",,"OptIn"
"09/05/2020 05:15 PM","11/22/2016 12:30 PM",,"OptIn"
"05/29/2021 06:07 AM","01/24/2020 03:09 PM",,"OptIn"
"05/08/2021 05:20 PM","10/27/2019 02:53 AM",,"OptIn"
"04/15/2020 03:45 AM","03/07/2015 09:17 AM",,"OptIn"
"08/13/2021 02:46 PM","12/22/2020 04:03 PM",,"OptIn"
"12/19/2020 08:07 AM","02/21/2018 11:45 PM",,"OptIn"
"07/06/2021 10:33 PM",,,"optout"
"01/20/2021 06:35 AM",,,"Unsubscribed"
"05/09/2021 07:00 PM","10/31/2019 05:48 PM",,"OptIn"
"08/30/2020 11:39 AM","10/26/2016 09:01 AM",,"OptIn"
"05/13/2021 02:50 AM","11/15/2019 06:00 AM",,"OptIn"
"11/25/2020 07:19 AM","11/09/2017 04:07 AM","11/25/2020 07:19 AM","OptOut"
"07/04/2021 02:31 PM","07/01/2020 05:01 AM",,"OptIn"
"07/09/2021 08:03 AM","07/21/2020 08:11 PM",,"OptIn"
"07/26/2021 05:32 AM","10/03/2020 12:38 PM",,"OptIn"
"04/16/2020 05:35 AM","03/12/2015 02:00 AM",,"OptIn"
"08/27/2021 10:19 AM",,,"Unsubscribed"
"06/09/2021 10:01 PM","03/15/2020 11:53 AM",,"OptIn"
"01/10/2020 01:23 AM","01/12/2014 10:43 AM",,"OptIn"
"08/06/2021 03:29 AM",,,"Unsubscribed"
"05/27/2021 11:01 AM","01/16/2020 07:07 PM",,"OptIn"
"04/23/2021 08:55 PM","08/23/2019 08:26 AM",,"Hard Bounce"
"10/12/2021 05:56 AM",,"10/12/2021 05:56 AM","Unsubscribed"
"05/02/2021 11:30 PM","10/02/2019 01:44 AM","05/02/2021 11:30 PM","OptOut"
"08/26/2021 07:37 PM",,,"OptOut"
"05/29/2021 05:43 AM","01/24/2020 01:23 PM",,"OptIn"
"06/30/2021 04:35 PM",,"06/30/2021 04:35 PM","Unsubscribed"
"08/17/2021 02:23 PM",,,"Unsubscribed"
"07/09/2021 09:48 PM","07/24/2020 08:08 AM",,"Hard Bounce"
"03/08/2021 09:45 AM","02/01/2019 08:05 PM","03/08/2021 09:45 AM","Unsubscribed"
"10/08/2020 10:13 AM",,,"Unsubscribed"
"09/25/2021 01:59 AM","06/25/2021 10:16 PM",,"OptIn"
"06/06/2021 03:02 AM","02/27/2020 11:02 PM",,"OptIn"
"06/18/2021 03:06 PM","04/22/2020 12:46 PM",,"OptIn"
"02/03/2021 02:06 PM","09/11/2018 05:50 PM",,"OptIn"
"11/28/2020 02:45 AM","11/21/2017 10:12 AM",,"OptIn"
"05/13/2020 10:13 PM","07/10/2015 09:43 PM",,"Hard Bounce"
"06/23/2021 09:09 AM",,,"OptOut"
"07/30/2021 04:23 AM","10/20/2020 06:20 PM",,"OptIn"
"10/17/2021 10:39 AM",,,"Unsubscribed"
"09/26/2021 11:29 PM","07/04/2021 04:42 AM",,"OptIn"
"05/06/2020 06:23 AM","06/07/2015 11:57 AM",,"OptIn"
"08/24/2020 01:40 AM",,,"OptIn"
"08/06/2021 12:30 AM",,,"OptOut"
"06/28/2021 01:19 PM",,,"Unsubscribed"
"08/06/2021 07:00 PM",,,"Unsubscribed"
"08/31/2021 04:04 PM",,,"Unsubscribed"
"09/16/2021 03:53 PM","05/20/2021 04:47 AM",,"OptIn"
"01/27/2021 06:00 PM",,,"Unsubscribed"
"07/13/2021 11:20 AM","08/08/2020 09:09 PM","07/13/2021 11:20 AM","Hard Bounce"
"05/28/2020 10:48 PM","09/14/2015 10:23 AM",,"OptIn"
"04/14/2021 04:33 PM",,"04/14/2021 04:33 PM","Unsubscribed"
"07/17/2021 12:19 AM","08/24/2020 07:51 AM",,"OptIn"
"03/18/2020 07:33 PM",,,"OptOut"
"11/17/2020 10:08 PM",,,"OptIn"
"07/09/2021 04:01 PM","07/23/2020 06:55 AM","07/09/2021 04:01 PM","OptOut"
"02/12/2020 02:06 AM",,,"optout"
"10/04/2021 02:00 PM","08/06/2021 08:45 AM",,"OptIn"
"06/17/2021 07:19 AM","04/16/2020 06:08 PM",,"OptIn"
"10/16/2021 10:49 AM","09/27/2021 02:54 AM",,"OptIn"
"08/12/2020 05:41 PM",,,"OptIn"
"02/28/2021 12:25 AM",,"02/28/2021 12:25 AM","OptOut"
"05/18/2020 07:00 PM","08/01/2015 03:03 AM",,"OptIn"
"05/02/2020 05:38 PM",,,"OptIn"
"02/28/2021 06:04 PM","12/30/2018 11:01 AM",,"OptIn"
"09/30/2020 10:10 AM","03/10/2017 06:29 AM",,"OptIn"
"06/07/2021 11:13 PM","03/06/2020 11:48 PM",,"Soft Bounce"
"09/23/2021 10:16 AM",,,"Unsubscribed"
"08/18/2021 04:10 AM","01/11/2021 01:10 PM",,"OptIn"
"02/20/2021 02:25 PM","11/24/2018 09:40 PM",,"OptIn"
"08/13/2021 10:52 PM",,,"Unsubscribed"
"08/29/2021 09:33 AM",,,"Unsubscribed"
"04/18/2020 09:17 PM","03/23/2015 03:51 PM",,"OptIn"
"02/06/2021 12:03 AM","09/22/2018 06:34 AM",,"Hard Bounce"
"08/27/2021 07:24 PM","02/22/2021 01:40 PM",,"OptIn"
"05/06/2021 03:50 PM","10/18/2019 03:02 AM",,"OptIn"
"07/03/2021 05:12 AM","06/25/2020 03:42 AM",,"OptIn"
"03/26/2020 06:29 AM","12/10/2014 08:08 PM",,"OptIn"
"10/13/2021 05:17 PM","09/15/2021 05:07 AM",,"OptIn"
"06/17/2020 06:38 PM",,,"OptOut"
"04/18/2021 10:06 AM","07/30/2019 01:53 PM",,"Hard Bounce"
"04/10/2021 07:30 AM","06/25/2019 05:10 AM",,"OptIn"
"10/12/2021 07:28 PM","09/11/2021 05:55 AM",,"OptIn"
"02/25/2021 08:13 AM","12/15/2018 02:02 PM",,"OptIn"
"04/30/2021 04:23 AM","09/19/2019 09:01 PM",,"OptIn"
"04/11/2021 12:44 AM","06/28/2019 08:18 AM","04/11/2021 12:44 AM","OptOut"
"07/10/2021 10:28 PM","07/28/2020 07:42 PM",,"OptIn"
"09/23/2021 01:01 AM",,,"OptOut"
"10/07/2021 03:50 PM","08/19/2021 06:42 PM",,"OptIn"
"03/03/2021 10:30 PM","01/13/2019 08:19 AM",,"OptIn"
"05/03/2021 04:42 AM","10/03/2019 12:24 AM",,"OptIn"
"01/01/2021 08:26 PM","04/21/2018 11:16 PM",,"OptIn"
"03/08/2021 07:11 AM","02/01/2019 08:53 AM",,"OptIn"
"02/16/2021 07:03 AM","11/06/2018 02:53 AM",,"OptIn"
"05/13/2021 03:49 AM","11/15/2019 10:19 AM",,"Hard Bounce"
"10/13/2021 04:03 PM","09/14/2021 11:44 PM",,"OptIn"
"09/02/2021 05:59 AM",,,"Unsubscribed"
"08/06/2021 10:44 AM","11/21/2020 09:44 AM","08/06/2021 10:44 AM","Unsubscribed"
"09/30/2020 03:29 AM","03/09/2017 01:19 AM",,"OptIn"
"09/09/2020 05:37 PM",,,"Unsubscribed"
"02/02/2021 02:21 AM",,,"OptOut"
"08/01/2021 03:50 PM","10/31/2020 12:36 PM","08/01/2021 03:50 PM","Hard Bounce"
"07/03/2020 12:12 PM",,,"Unsubscribed"
"04/01/2020 10:46 AM",,,"OptIn"
"05/22/2021 01:48 PM","12/26/2019 11:54 AM",,"OptIn"
"06/18/2021 10:17 AM","04/21/2020 03:47 PM",,"OptIn"
"09/02/2021 07:04 AM","03/18/2021 11:57 AM",,"Hard Bounce"
"04/15/2021 02:07 AM","07/16/2019 01:01 AM",,"OptIn"
"07/23/2021 07:06 AM",,,"OptOut"
"02/17/2021 01:49 AM","11/09/2018 12:40 PM",,"OptIn"
"10/25/2020 10:51 AM",,,"Unsubscribed"
"06/07/2021 07:39 PM","03/06/2020 08:14 AM",,"OptIn"
"07/06/2021 11:39 PM","07/11/2020 02:11 PM",,"OptIn"
"05/12/2021 10:53 PM",,,"Unsubscribed"
"06/13/2021 07:21 AM","03/30/2020 07:36 AM",,"OptIn"
"12/24/2020 11:57 PM","03/18/2018 04:10 PM",,"OptIn"
"03/22/2021 02:39 AM","04/02/2019 03:32 PM",,"OptIn"
"04/07/2020 01:19 AM",,,"OptOut"
"12/18/2020 06:23 AM",,,"Unsubscribed"
"12/02/2020 06:09 AM","12/09/2017 11:46 AM",,"Hard Bounce"
"04/30/2020 12:56 PM",,,"OptIn"
"09/28/2021 12:40 PM","07/10/2021 10:50 PM",,"OptIn"
"09/11/2021 04:14 AM","04/26/2021 06:38 AM",,"OptIn"
"10/05/2021 11:26 AM","08/10/2021 06:10 AM",,"OptIn"
"12/12/2020 01:16 PM","01/23/2018 09:31 AM",,"OptIn"
"08/04/2020 09:25 AM",,,"OptIn"
"02/18/2020 10:55 AM",,,"OptOut"
"09/02/2021 01:47 PM",,,"OptOut"
"11/14/2020 10:39 PM",,,"Unsubscribed"
"07/17/2020 10:30 PM","04/19/2016 10:45 AM",,"OptIn"
"08/09/2021 08:50 AM","12/04/2020 03:28 AM",,"OptIn"
"06/03/2021 05:56 AM","02/15/2020 09:43 AM",,"OptIn"
"11/07/2020 07:19 AM","08/22/2017 04:57 PM",,"OptIn"
"09/06/2021 08:47 AM","04/05/2021 07:08 AM",,"OptIn"
"07/17/2021 07:27 PM","08/27/2020 07:18 PM",,"Hard Bounce"
"02/03/2020 08:34 AM","04/28/2014 11:13 AM",,"OptIn"
"02/21/2021 03:35 AM","11/27/2018 07:06 AM",,"OptIn"
"02/02/2021 09:03 AM","09/06/2018 11:09 AM",,"OptIn"
"06/08/2021 10:46 PM","03/11/2020 06:28 AM","06/08/2021 10:46 PM","Unsubscribed"
"07/24/2021 02:05 AM",,,"Unsubscribed"
"06/15/2020 03:20 PM","11/30/2015 12:54 PM",,"OptIn"
"07/12/2021 07:37 PM","08/06/2020 12:38 AM",,"OptIn"
"08/26/2020 12:06 AM","10/06/2016 08:00 PM",,"OptIn"
"11/18/2020 01:04 PM",,,"OptIn"
"03/08/2021 03:18 PM","02/02/2019 08:18 PM",,"OptIn"
"12/14/2020 09:30 AM","01/31/2018 10:27 AM",,"OptIn"
"06/14/2020 11:19 AM","11/25/2015 10:42 AM",,"OptIn"
"11/16/2020 08:40 AM",,,"OptIn"
"02/29/2020 08:39 PM","08/22/2014 01:26 AM",,"OptIn"
"03/24/2020 04:57 AM",,,"OptOut"
"09/21/2021 01:52 PM",,,"Unsubscribed"
"04/11/2020 05:52 AM",,"04/11/2020 05:52 AM","OptOut"
"07/25/2021 11:09 AM","09/30/2020 04:27 AM",,"OptIn"
"05/03/2020 10:06 AM",,,"Hard Bounce"
"07/22/2021 11:04 AM",,,"Unsubscribed"
