"ID","MONTHS_IN_BUSINESS","OPERATOR_TYPE","EMPLOYEE_TYPE","EMPLOYEE_COUNT","NUM_ACCOUNTS_SERVED","SECTOR","CREDIT_TERM_REQUESTED","LOCATIONS_NUMBER_SERVICED","OWN_REALTY","CAPITAL_GAIN","CAPITAL_LOSS","CONTRACTS_AWARDED","NATIVE_COUNTRY"
343052,36,"Global","HS-grad",9,6,"Adm-clerical","24+",1,"N",0,0,40,"United-States"
280966,35,"Private","Some-college",10,6,"Sales","3",1,"Y",0,0,40,"United-States"
42044,37,"Private","HS-grad",9,1,"Exec-managerial","6",1,"Y",0,0,35,"United-States"
309513,32,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,50,"United-States"
163604,32,"Private","Masters",14,5,"Prof-specialty","6",1,"N",0,0,20,"United-States"
224198,52,"Private","HS-grad",9,1,"Sales","6",1,"N",0,0,48,"United-States"
338283,50,"Private","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
242375,23,"Private","HS-grad",9,5,"Other-service","6",1,"N",0,0,30,"United-States"
81286,25,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,45,"United-States"
243368,21,"Private","Preschool",1,5,"Farming-fishing","6",1,"Y",0,0,50,"Mexico"
217803,31,"Private","HS-grad",9,1,"Sales","6",1,"N",0,0,32,"United-States"
323020,31,"Self-emp-not-inc","Some-college",10,6,"Other-service","24+",1,"N",0,0,30,"United-States"
34278,41,"Private","Assoc-voc",11,4,"Other-service","6",1,"Y",0,0,40,"United-States"
184579,47,"Private","Some-college",10,6,"Tech-support","3",1,"Y",0,0,60,"United-States"
210781,20,"?","Some-college",10,5,"?","12",1,"N",0,0,10,"United-States"
142673,20,"Private","Some-college",10,5,"Adm-clerical","6",1,"N",0,0,45,"United-States"
131714,29,"Private","10th",6,1,"Machine-op-inspct","6",2,"N",0,0,25,"United-States"
74784,51,"State","Some-college",10,0,"Adm-clerical","6",1,"N",0,0,40,"United-States"
181372,30,"State","Bachelors",13,6,"Prof-specialty","24+",1,"N",0,0,33,"United-States"
62507,23,"?","Some-college",10,5,"?","6",1,"N",0,0,12,"United-States"
155664,48,"Private","Bachelors",13,6,"Adm-clerical","3",1,"Y",0,0,35,"United-States"
174924,39,"Private","HS-grad",9,4,"Exec-managerial","6",1,"Y",14344,0,40,"United-States"
113440,62,"Private","Bachelors",13,6,"Sales","3",1,"Y",0,0,35,"United-States"
147227,22,"Private","Bachelors",13,5,"Other-service","6",1,"Y",0,0,30,"United-States"
207022,46,"Global","Bachelors",13,6,"Exec-managerial","3",1,"Y",7688,0,40,"United-States"
123011,51,"State","Masters",14,6,"Prof-specialty","3",1,"Y",0,1977,35,"United-States"
184678,20,"Private","HS-grad",9,5,"Sales","6",1,"N",0,0,32,"United-States"
182437,40,"Self-emp-inc","Assoc-acdm",12,6,"Sales","3",1,"Y",15024,0,50,"United-States"
98639,31,"Private","Bachelors",13,5,"Tech-support","6",1,"Y",0,0,40,"United-States"
174201,30,"Private","Some-college",10,5,"Craft-repair","12",1,"Y",0,0,40,"United-States"
123780,52,"Private","HS-grad",9,6,"Adm-clerical","24+",1,"N",0,0,38,"United-States"
374116,20,"Private","HS-grad",9,5,"Prof-specialty","9",1,"N",0,0,40,"United-States"
212005,37,"State","Assoc-voc",11,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
123965,65,"Private","Bachelors",13,0,"Other-service","6",1,"N",0,0,40,"United-States"
242619,40,"Private","Bachelors",13,5,"Prof-specialty","6",1,"Y",4650,0,40,"United-States"
138502,60,"State","Bachelors",13,6,"Protective-serv","3",1,"Y",7298,0,48,"United-States"
113635,27,"Private","HS-grad",9,5,"Craft-repair","6",1,"Y",0,0,35,"Ireland"
664366,62,"Private","Bachelors",13,6,"Sales","3",1,"Y",0,0,60,"United-States"
218311,53,"Private","HS-grad",9,1,"Sales","6",1,"N",0,0,35,"United-States"
278557,38,"Private","Bachelors",13,6,"Sales","3",1,"Y",0,0,50,"United-States"
314773,49,"Private","Assoc-voc",11,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
194861,21,"Private","HS-grad",9,5,"Machine-op-inspct","12",1,"Y",0,0,40,"United-States"
400616,18,"Private","Some-college",10,5,"Adm-clerical","12",1,"Y",0,0,40,"United-States"
208117,25,"Private","Bachelors",13,5,"Prof-specialty","9",1,"Y",0,0,40,"United-States"
184498,36,"Private","11th",7,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
117674,52,"Private","HS-grad",9,6,"Exec-managerial","3",1,"Y",0,0,55,"United-States"
162621,19,"Private","Some-college",10,5,"Tech-support","12",1,"Y",0,0,14,"United-States"
368739,23,"Private","Bachelors",13,5,"Adm-clerical","6",1,"N",0,0,40,"United-States"
196994,63,"Self-emp-not-inc","Bachelors",13,6,"Sales","3",1,"Y",0,0,15,"United-States"
420629,63,"Self-emp-not-inc","Assoc-voc",11,6,"Other-service","3",1,"Y",0,0,45,"United-States"
245491,62,"Self-emp-inc","Bachelors",13,1,"Sales","6",1,"Y",99999,0,40,"United-States"
276456,51,"Self-emp-not-inc","Assoc-acdm",12,6,"Sales","3",1,"Y",3103,0,30,"United-States"
169133,76,"State","Some-college",10,0,"Adm-clerical","6",1,"N",0,0,30,"United-States"
99307,50,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",5013,0,45,"United-States"
120131,45,"Self-emp-inc","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,50,"United-States"
456236,44,"Self-emp-inc","Some-college",10,1,"Sales","12",1,"Y",0,0,45,"United-States"
107123,51,"Private","7th-8th",4,6,"Transport-moving","3",2,"Y",0,0,40,"United-States"
125461,42,"State","Bachelors",13,5,"Exec-managerial","12",1,"Y",4650,0,35,"United-States"
36924,43,"State","Masters",14,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
167065,53,"Private","11th",7,6,"Machine-op-inspct","3",1,"Y",0,0,40,"United-States"
53642,29,"Private","Assoc-voc",11,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
154668,41,"Private","Some-college",10,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
102238,44,"Global","HS-grad",9,1,"Craft-repair","18",1,"Y",0,0,40,"United-States"
54595,35,"Private","10th",6,0,"Other-service","6",2,"N",0,1980,40,"United-States"
152951,27,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
257042,35,"Private","Some-college",10,6,"Prof-specialty","3",1,"Y",0,0,50,"United-States"
74243,60,"Private","Assoc-voc",11,0,"Craft-repair","6",1,"N",0,0,30,"United-States"
149049,49,"Private","Some-college",10,1,"Exec-managerial","6",1,"Y",14344,0,45,"United-States"
117186,33,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,45,"United-States"
178322,35,"Private","Bachelors",13,6,"Sales","3",1,"Y",0,0,40,"United-States"
286911,31,"Regional","Some-college",10,6,"Adm-clerical","3",1,"Y",0,0,38,"United-States"
203635,54,"Private","HS-grad",9,6,"Adm-clerical","3",1,"Y",7298,0,60,"United-States"
177271,57,"Self-emp-not-inc","Doctorate",16,6,"Prof-specialty","3",1,"Y",0,0,35,"United-States"
149427,30,"Private","9th",5,5,"Craft-repair","12",1,"Y",0,0,45,"United-States"
101656,45,"Private","10th",6,5,"Machine-op-inspct","6",4,"Y",0,0,40,"Vietnam"
274363,41,"Private","Some-college",10,6,"Machine-op-inspct","3",1,"Y",7298,0,42,"United-States"
241025,25,"Private","Bachelors",13,5,"Other-service","12",1,"Y",0,0,18,"United-States"
338836,51,"Self-emp-inc","Some-college",10,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
210534,42,"Private","5th-6th",3,4,"Adm-clerical","9",1,"Y",0,0,40,"El-Salvador"
95725,28,"Private","Assoc-voc",11,5,"Handlers-cleaners","6",1,"Y",0,0,45,"United-States"
178013,47,"?","10th",6,6,"?","24+",1,"N",0,0,20,"Cuba"
167410,53,"Global","Bachelors",13,1,"Tech-support","6",5,"Y",0,0,40,"United-States"
158162,31,"Private","Bachelors",13,5,"Exec-managerial","6",1,"N",13550,0,50,"United-States"
241935,46,"Private","11th",7,6,"Other-service","3",2,"Y",7688,0,40,"United-States"
406955,25,"Global","HS-grad",9,5,"Adm-clerical","9",1,"N",0,0,40,"United-States"
341762,47,"Private","HS-grad",9,6,"Machine-op-inspct","3",1,"Y",0,0,40,"United-States"
239303,26,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,50,"?"
38848,30,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,40,"United-States"
54744,48,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
332194,22,"Private","Some-college",10,5,"Other-service","12",2,"Y",0,0,40,"United-States"
154950,32,"Self-emp-not-inc","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,30,"United-States"
196342,33,"Self-emp-not-inc","Doctorate",16,5,"Prof-specialty","6",1,"Y",0,0,45,"United-States"
201292,31,"Private","HS-grad",9,6,"Other-service","3",1,"Y",0,0,40,"United-States"
339767,43,"Private","Some-college",10,6,"Other-service","24+",1,"N",0,0,20,"England"
250066,26,"Private","Assoc-voc",11,5,"Other-service","6",1,"N",0,0,40,"United-States"
318886,34,"Private","HS-grad",9,6,"Farming-fishing","3",2,"Y",0,0,40,"United-States"
124076,50,"State","Bachelors",13,6,"Prof-specialty","24+",1,"N",0,0,40,"United-States"
242122,30,"Regional","HS-grad",9,4,"Adm-clerical","18",2,"N",0,0,40,"United-States"
34019,17,"Private","11th",7,5,"Other-service","12",1,"Y",0,0,20,"United-States"
230754,35,"State","Masters",14,5,"Prof-specialty","12",2,"N",0,0,40,"United-States"
213842,29,"Private","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
196386,27,"Global","Assoc-acdm",12,6,"Adm-clerical","3",1,"Y",4064,0,40,"El-Salvador"
62165,32,"Self-emp-not-inc","Bachelors",13,6,"Exec-managerial","3",2,"Y",0,0,40,"?"
134737,34,"Private","Bachelors",13,5,"Sales","12",1,"Y",0,0,40,"United-States"
515629,32,"Private","HS-grad",9,4,"Handlers-cleaners","6",1,"N",0,0,40,"United-States"
119199,47,"Global","Some-college",10,1,"Adm-clerical","18",1,"N",0,0,40,"United-States"
90222,40,"Private","Some-college",10,5,"Sales","6",1,"N",0,0,40,"United-States"
28443,26,"Private","Assoc-voc",11,5,"Other-service","6",1,"N",0,0,40,"United-States"
159442,30,"Private","HS-grad",9,5,"Other-service","6",1,"N",0,0,40,"Ireland"
315804,54,"Private","HS-grad",9,1,"Craft-repair","6",1,"Y",0,0,40,"United-States"
135840,53,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,55,"United-States"
81232,38,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,40,"?"
118001,43,"Private","7th-8th",4,4,"Farming-fishing","6",2,"Y",0,0,40,"United-States"
207875,25,"Private","Some-college",10,5,"Farming-fishing","12",1,"Y",0,0,20,"United-States"
164898,39,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
170066,57,"State","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,25,"United-States"
111994,47,"Private","HS-grad",9,6,"Other-service","3",1,"Y",0,0,34,"United-States"
166636,45,"Private","HS-grad",9,1,"Other-service","9",2,"N",0,0,35,"United-States"
61737,24,"Regional","Bachelors",13,5,"Prof-specialty","6",1,"Y",0,0,40,"United-States"
241885,32,"Self-emp-not-inc","10th",6,1,"Craft-repair","6",1,"Y",0,0,40,"United-States"
234190,25,"Private","Some-college",10,5,"Sales","6",1,"Y",0,0,35,"United-States"
230899,57,"Private","5th-6th",3,4,"Machine-op-inspct","6",1,"N",0,0,40,"United-States"
114158,28,"Private","Bachelors",13,6,"Prof-specialty","24+",1,"N",0,1977,24,"United-States"
222442,28,"Private","HS-grad",9,6,"Sales","3",1,"Y",0,0,51,"Cuba"
157612,27,"Private","Bachelors",13,5,"Prof-specialty","6",1,"N",0,0,55,"United-States"
199903,28,"Private","Bachelors",13,5,"Adm-clerical","6",1,"N",0,0,20,"United-States"
292627,74,"?","1st-4th",2,6,"?","3",2,"Y",0,0,40,"United-States"
156687,44,"Self-emp-not-inc","HS-grad",9,6,"Farming-fishing","3",4,"Y",0,0,42,"Japan"
369522,27,"Private","HS-grad",9,5,"Machine-op-inspct","12",1,"Y",0,0,45,"United-States"
226297,61,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
356017,25,"Private","11th",7,5,"Other-service","6",1,"Y",0,0,99,"United-States"
189257,28,"Private","9th",5,5,"Handlers-cleaners","12",2,"N",0,0,24,"United-States"
157541,20,"Private","Some-college",10,5,"Craft-repair","12",1,"Y",0,0,40,"United-States"
69251,33,"Private","Assoc-voc",11,5,"Sales","12",4,"Y",0,0,40,"Philippines"
272944,38,"Regional","HS-grad",9,1,"Other-service","6",1,"Y",0,0,40,"United-States"
113667,31,"Private","HS-grad",9,5,"Sales","18",2,"N",0,0,25,"United-States"
222011,40,"Private","Masters",14,5,"Prof-specialty","6",1,"N",0,0,45,"United-States"
191196,43,"Private","Some-college",10,6,"Exec-managerial","3",1,"Y",0,0,55,"United-States"
169104,38,"Private","Masters",14,6,"Exec-managerial","3",1,"Y",0,0,60,"United-States"
146679,19,"Private","Some-college",10,5,"Exec-managerial","12",2,"Y",0,0,30,"United-States"
226985,56,"Private","Assoc-acdm",12,6,"Other-service","3",1,"Y",0,0,50,"United-States"
153066,38,"Private","Masters",14,1,"Exec-managerial","6",1,"Y",0,0,45,"United-States"
159303,30,"?","Bachelors",13,6,"?","24+",1,"N",0,0,4,"United-States"
200109,22,"Private","HS-grad",9,6,"Priv-house-serv","24+",1,"N",4508,0,40,"United-States"
109445,18,"Regional","HS-grad",9,5,"Other-service","12",1,"Y",0,0,25,"United-States"
99491,68,"Private","Some-college",10,0,"Other-service","6",1,"N",0,0,20,"United-States"
172571,35,"Private","Assoc-voc",11,1,"Transport-moving","6",1,"Y",0,0,50,"United-States"
143582,42,"Private","7th-8th",4,6,"Other-service","9",4,"N",0,0,48,"?"
207113,32,"Private","10th",6,1,"Craft-repair","18",1,"Y",0,0,40,"United-States"
192712,43,"Global","Some-college",10,6,"Prof-specialty","24+",1,"N",0,0,40,"United-States"
154297,30,"Private","10th",6,5,"Machine-op-inspct","18",2,"N",0,0,40,"United-States"
238913,62,"Private","Some-college",10,6,"Tech-support","3",1,"Y",2829,0,24,"United-States"
110402,38,"Private","Assoc-voc",11,6,"Machine-op-inspct","3",1,"Y",0,0,40,"United-States"
207213,27,"Private","HS-grad",9,5,"Handlers-cleaners","12",1,"Y",0,0,40,"United-States"
606111,28,"Private","Doctorate",16,5,"Prof-specialty","6",1,"N",0,0,60,"Germany"
34112,26,"Private","Assoc-voc",11,5,"Other-service","6",1,"Y",0,0,40,"United-States"
119156,21,"Private","Some-college",10,5,"Machine-op-inspct","12",1,"Y",0,0,20,"United-States"
249787,19,"Private","HS-grad",9,5,"Other-service","9",2,"Y",0,0,40,"United-States"
153516,20,"Private","Some-college",10,5,"Adm-clerical","12",1,"Y",0,0,30,"United-States"
260754,25,"Regional","Bachelors",13,5,"Protective-serv","6",2,"Y",0,0,40,"United-States"
155621,28,"Self-emp-not-inc","Some-college",10,5,"Craft-repair","12",1,"Y",0,0,50,"Columbia"
33983,36,"Private","Assoc-voc",11,5,"Adm-clerical","6",1,"Y",0,0,42,"United-States"
306601,23,"Private","Bachelors",13,5,"Craft-repair","6",5,"Y",0,0,40,"Mexico"
270075,24,"Private","Bachelors",13,6,"Adm-clerical","24+",1,"N",0,0,50,"United-States"
109430,23,"Private","HS-grad",9,5,"Other-service","6",1,"N",0,0,40,"United-States"
187115,24,"Private","Bachelors",13,5,"Prof-specialty","12",1,"N",0,0,20,"United-States"
463667,25,"Self-emp-not-inc","HS-grad",9,5,"Other-service","6",1,"Y",0,0,8,"United-States"
52262,24,"Private","HS-grad",9,5,"Machine-op-inspct","6",1,"Y",0,0,40,"United-States"
144064,30,"Private","HS-grad",9,6,"Exec-managerial","3",1,"Y",0,0,62,"United-States"
147821,26,"Private","Bachelors",13,5,"Sales","12",1,"N",0,0,45,"?"
232719,62,"?","Masters",14,6,"?","3",1,"Y",0,0,50,"United-States"
268620,36,"Private","Some-college",10,6,"Exec-managerial","24+",1,"N",0,0,33,"United-States"
81132,45,"Private","HS-grad",9,6,"Other-service","3",4,"Y",0,0,40,"Philippines"
323069,31,"Private","Assoc-acdm",12,1,"Sales","18",1,"N",0,880,45,"United-States"
242984,34,"Private","HS-grad",9,5,"Adm-clerical","6",1,"Y",0,0,48,"United-States"
172684,65,"Self-emp-inc","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,44,"Mexico"
103932,42,"Private","Assoc-voc",11,1,"Prof-specialty","18",1,"N",0,0,40,"United-States"
431637,27,"Regional","Prof-school",15,5,"Prof-specialty","6",1,"Y",0,0,70,"United-States"
188942,40,"Private","Some-college",10,6,"Sales","24+",2,"N",0,0,40,"Puerto-Rico"
170354,53,"Global","Some-college",10,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
28518,54,"Private","HS-grad",9,6,"Sales","3",1,"Y",0,0,50,"United-States"
193380,30,"Regional","Bachelors",13,5,"Prof-specialty","9",1,"Y",0,0,35,"United-States"
175942,59,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,45,"United-States"
53956,42,"Self-emp-not-inc","HS-grad",9,1,"Exec-managerial","18",1,"Y",0,0,55,"United-States"
120773,23,"Private","HS-grad",9,5,"Adm-clerical","6",1,"N",0,0,40,"United-States"
96219,28,"Private","Bachelors",13,6,"Other-service","24+",1,"N",0,0,15,"United-States"
104164,20,"Private","HS-grad",9,5,"Handlers-cleaners","12",1,"Y",0,0,40,"United-States"
190429,22,"Private","Some-college",10,5,"Sales","6",1,"N",0,0,20,"United-States"
243030,73,"?","Bachelors",13,6,"?","3",1,"Y",0,0,30,"United-States"
228660,47,"Self-emp-not-inc","Some-college",10,6,"Craft-repair","3",1,"Y",0,1977,40,"United-States"
368757,44,"Private","Some-college",10,6,"Machine-op-inspct","3",1,"Y",0,0,40,"United-States"
220563,40,"Private","12th",8,1,"Craft-repair","6",1,"Y",0,0,40,"United-States"
233571,37,"Private","Assoc-voc",11,6,"Tech-support","24+",1,"N",0,0,37,"United-States"
187847,39,"Private","HS-grad",9,1,"Machine-op-inspct","12",1,"Y",0,0,50,"United-States"
84298,49,"Private","Some-college",10,6,"Sales","3",1,"Y",7688,0,40,"United-States"
254303,44,"Self-emp-not-inc","Some-college",10,1,"Other-service","6",1,"Y",0,0,45,"United-States"
109611,27,"Private","9th",5,6,"Machine-op-inspct","24+",1,"N",0,0,37,"Portugal"
189183,50,"Private","HS-grad",9,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
206951,39,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
282882,41,"Private","HS-grad",9,5,"Sales","18",2,"N",0,0,40,"United-States"
377061,55,"Private","Bachelors",13,6,"Protective-serv","3",1,"Y",0,0,40,"United-States"
209906,53,"Private","1st-4th",2,6,"Other-service","3",2,"Y",0,0,35,"Puerto-Rico"
176059,53,"State","Masters",14,1,"Prof-specialty","18",1,"N",0,0,50,"United-States"
279015,31,"Private","Masters",14,6,"Exec-managerial","3",1,"Y",0,2415,70,"Taiwan"
347292,21,"Private","HS-grad",9,5,"Craft-repair","6",1,"Y",0,0,40,"United-States"
277314,30,"Private","HS-grad",9,4,"Machine-op-inspct","6",2,"Y",0,0,40,"United-States"
29887,74,"?","HS-grad",9,0,"?","6",1,"N",0,0,10,"United-States"
341439,53,"Private","Masters",14,5,"Exec-managerial","6",1,"N",0,0,60,"United-States"
209460,47,"Private","Some-college",10,6,"Craft-repair","3",1,"Y",0,1485,47,"United-States"
114263,60,"Private","Bachelors",13,1,"Exec-managerial","6",1,"N",0,0,40,"Hungary"
230899,59,"Private","9th",5,4,"Machine-op-inspct","18",1,"N",0,0,40,"Mexico"
271767,37,"Private","Bachelors",13,5,"Exec-managerial","6",1,"Y",0,0,48,"United-States"
20956,47,"Global","Bachelors",13,6,"Craft-repair","3",1,"Y",0,1740,40,"United-States"
39986,49,"Private","9th",5,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
45784,73,"State","Some-college",10,5,"Prof-specialty","9",1,"N",0,0,11,"United-States"
126991,58,"Private","HS-grad",9,1,"Other-service","18",2,"N",0,0,20,"United-States"
234648,18,"?","11th",7,5,"?","12",2,"Y",0,0,15,"United-States"
207676,35,"Private","Some-college",10,5,"Handlers-cleaners","12",2,"Y",0,0,40,"United-States"
413345,24,"Regional","Some-college",10,6,"Prof-specialty","24+",1,"N",0,0,50,"United-States"
122033,62,"Private","HS-grad",9,0,"Adm-clerical","6",1,"N",0,0,38,"United-States"
169611,58,"Private","HS-grad",9,6,"Adm-clerical","24+",1,"N",0,0,40,"United-States"
90363,51,"Private","Some-college",10,6,"Adm-clerical","3",1,"Y",15024,0,40,"United-States"
372636,21,"Private","HS-grad",9,5,"Sales","12",2,"Y",0,0,40,"United-States"
340917,30,"Private","Bachelors",13,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
34273,27,"Private","Assoc-voc",11,5,"Prof-specialty","6",1,"N",0,1876,36,"Canada"
161027,25,"Private","Bachelors",13,6,"Tech-support","3",1,"Y",5178,0,40,"United-States"
99844,31,"Private","HS-grad",9,5,"Craft-repair","6",5,"Y",0,0,45,"United-States"
207685,31,"Private","HS-grad",9,5,"Other-service","18",2,"N",0,0,34,"United-States"
74680,44,"Private","Some-college",10,6,"Craft-repair","3",1,"Y",5178,0,50,"United-States"
334273,52,"Self-emp-inc","Doctorate",16,6,"Prof-specialty","3",1,"Y",99999,0,65,"United-States"
36069,30,"Private","Assoc-acdm",12,6,"Sales","3",1,"Y",0,0,40,"United-States"
100563,29,"Private","HS-grad",9,5,"Transport-moving","12",2,"Y",0,0,40,"United-States"
174308,36,"Private","11th",7,1,"Transport-moving","6",1,"Y",0,0,40,"United-States"
109413,54,"Self-emp-not-inc","Bachelors",13,6,"Farming-fishing","3",1,"Y",0,0,50,"United-States"
212600,59,"State","Some-college",10,4,"Protective-serv","6",1,"Y",0,0,40,"United-States"
271710,55,"Private","Some-college",10,5,"Adm-clerical","6",1,"Y",0,0,45,"United-States"
230816,70,"?","Assoc-voc",11,5,"?","6",1,"Y",0,0,30,"United-States"
103277,22,"Private","Assoc-acdm",12,5,"Adm-clerical","12",1,"N",0,0,20,"United-States"
318947,42,"Private","HS-grad",9,1,"Machine-op-inspct","6",1,"N",0,0,40,"United-States"
